Date,Google,Microsoft,Apple,log_Google,log_Microsoft,log_Apple,3m,6m,1y,Google3m,Microsoft3m,Apple3m,Google6m,Microsoft6m,Apple6m,Google1y,Microsoft1y,Apple1y,wo3m,b3m,bo3m,wo6m,b6m,bo6m,wo1y,b1y,bo1y,wo3mtracker,b3mtracker,bo3mtracker,wo6mtracker,b6mtracker,bo6mtracker,wo1ytracker,b1ytracker,bo1ytracker,wo3matmc,b3matmc,bo3matmc,wo6matmc,b6matmc,bo6matmc,wo1yatmc,b1yatmc,bo1yatmc,wo3mcpn,b3mcpn,bo3mcpn,wo6mcpn,b6mcpn,bo6mcpn,wo1ycpn,b1ycpn,bo1ycpn,wo3matmp,b3matmp,bo3matmp,wo6matmp,b6matmp,bo6matmp,wo1yatmp,b1yatmp,bof1yatmp
16/08/2012,16.758932,30.780001,22.726429,0.27%,0.17%,0.80%,14/11/2012,12/02/2013,11/08/2013,0.97,0.87,0.84,1.16,0.91,0.74,1.32,1.05,0.77,0.84,0.90,0.97,0.74,0.93,1.16,0.77,1.04,1.32,0.84,0.90,0.97,0.74,0.93,1.16,0.77,1.04,1.32,0.00,0.04,0.32,0.00,0.00,0.00,0.00,0.00,0.16,1.00,1.04,1.32,1.00,1.00,1.00,1.00,1.00,1.16,0.23,0.00,0.00,0.16,0.10,0.03,0.26,0.07,0.00
17/08/2012,16.865286,30.9,23.146786,-0.10%,-0.23%,1.13%,15/11/2012,13/02/2013,12/08/2013,0.96,0.86,0.81,1.16,0.91,0.72,1.31,1.06,0.72,0.81,0.88,0.96,0.72,0.93,1.16,0.72,1.03,1.31,0.81,0.88,0.96,0.72,0.93,1.16,0.72,1.03,1.31,0.00,0.03,0.31,0.00,0.00,0.00,0.00,0.00,0.16,1.00,1.03,1.31,1.00,1.00,1.00,1.00,1.00,1.16,0.28,0.00,0.00,0.19,0.12,0.04,0.28,0.07,0.00
20/08/2012,16.825434,30.74,23.755358,-0.39%,0.08%,-0.60%,18/11/2012,16/02/2013,15/08/2013,0.99,0.87,0.85,1.16,0.91,0.70,1.27,1.03,0.75,0.85,0.90,0.99,0.70,0.92,1.16,0.75,1.02,1.27,0.85,0.90,0.99,0.70,0.92,1.16,0.75,1.02,1.27,0.00,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.16,1.00,1.02,1.27,1.00,1.00,1.00,1.00,1.00,1.16,0.25,0.00,0.00,0.15,0.10,0.01,0.30,0.08,0.00
21/08/2012,16.675247,30.799999,23.430714,0.49%,-0.37%,0.84%,19/11/2012,17/02/2013,16/08/2013,1.00,0.87,0.86,1.17,0.91,0.71,1.28,1.03,0.77,0.86,0.91,1.00,0.71,0.93,1.17,0.77,1.03,1.28,0.86,0.91,1.00,0.71,0.93,1.17,0.77,1.03,1.28,0.00,0.03,0.28,0.00,0.00,0.00,0.00,0.00,0.17,1.00,1.03,1.28,1.00,1.00,1.00,1.00,1.00,1.17,0.23,0.00,0.00,0.14,0.09,0.00,0.29,0.07,0.00
22/08/2012,16.866282,30.540001,23.888214,-0.02%,-0.40%,-0.41%,20/11/2012,18/02/2013,17/08/2013,0.99,0.87,0.84,1.19,0.92,0.69,1.27,1.03,0.76,0.84,0.90,0.99,0.69,0.93,1.19,0.76,1.02,1.27,0.84,0.90,0.99,0.69,0.93,1.19,0.76,1.02,1.27,0.00,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.19,1.00,1.02,1.27,1.00,1.00,1.00,1.00,1.00,1.19,0.24,0.00,0.00,0.16,0.10,0.01,0.31,0.07,0.00
23/08/2012,16.856817,30.26,23.665358,0.12%,0.43%,0.04%,21/11/2012,19/02/2013,18/08/2013,0.98,0.89,0.85,1.19,0.93,0.69,1.28,1.04,0.76,0.85,0.91,0.98,0.69,0.94,1.19,0.76,1.03,1.28,0.85,0.91,0.98,0.69,0.94,1.19,0.76,1.03,1.28,0.00,0.03,0.28,0.00,0.00,0.00,0.00,0.00,0.19,1.00,1.03,1.28,1.00,1.00,1.00,1.00,1.00,1.19,0.24,0.00,0.00,0.15,0.09,0.02,0.31,0.06,0.00
24/08/2012,16.902395,30.559999,23.686428,-0.61%,0.18%,0.81%,22/11/2012,20/02/2013,19/08/2013,0.98,0.91,0.86,1.17,0.91,0.68,1.28,1.03,0.77,0.86,0.92,0.98,0.68,0.92,1.17,0.77,1.02,1.28,0.86,0.92,0.98,0.68,0.92,1.17,0.77,1.02,1.28,0.00,0.02,0.28,0.00,0.00,0.00,0.00,0.00,0.17,1.00,1.02,1.28,1.00,1.00,1.00,1.00,1.00,1.17,0.23,0.00,0.00,0.14,0.08,0.02,0.32,0.08,0.00
27/08/2012,16.668024,30.690001,24.13143,0.52%,-0.08%,-0.06%,25/11/2012,23/02/2013,22/08/2013,0.99,0.89,0.87,1.18,0.91,0.66,1.31,1.06,0.74,0.87,0.92,0.99,0.66,0.92,1.18,0.74,1.04,1.31,0.87,0.92,0.99,0.66,0.92,1.18,0.74,1.04,1.31,0.00,0.04,0.31,0.00,0.00,0.00,0.00,0.00,0.18,1.00,1.04,1.31,1.00,1.00,1.00,1.00,1.00,1.18,0.26,0.00,0.00,0.13,0.08,0.01,0.34,0.08,0.00
28/08/2012,16.868025,30.629999,24.1,0.68%,0.03%,-0.09%,26/11/2012,24/02/2013,23/08/2013,0.98,0.89,0.87,1.17,0.89,0.66,1.28,1.13,0.74,0.87,0.91,0.98,0.66,0.91,1.17,0.74,1.05,1.28,0.87,0.91,0.98,0.66,0.91,1.17,0.74,1.05,1.28,0.00,0.05,0.28,0.00,0.00,0.00,0.00,0.00,0.17,1.00,1.05,1.28,1.00,1.00,1.00,1.00,1.00,1.17,0.26,0.00,0.00,0.13,0.09,0.02,0.34,0.09,0.00
29/08/2012,17.136021,30.65,24.0525,-0.40%,-0.47%,-0.62%,27/11/2012,25/02/2013,24/08/2013,0.97,0.88,0.87,1.15,0.89,0.66,1.26,1.11,0.75,0.87,0.91,0.97,0.66,0.90,1.15,0.75,1.04,1.26,0.87,0.91,0.97,0.66,0.90,1.15,0.75,1.04,1.26,0.00,0.04,0.26,0.00,0.00,0.00,0.00,0.00,0.15,1.00,1.04,1.26,1.00,1.00,1.00,1.00,1.00,1.15,0.25,0.00,0.00,0.13,0.09,0.03,0.34,0.10,0.00
30/08/2012,16.978361,30.32,23.709642,0.22%,0.71%,0.09%,28/11/2012,26/02/2013,25/08/2013,1.00,0.90,0.88,1.16,0.90,0.68,1.27,1.10,0.74,0.88,0.93,1.00,0.68,0.91,1.16,0.74,1.03,1.27,0.88,0.93,1.00,0.68,0.91,1.16,0.74,1.03,1.27,0.00,0.03,0.27,0.00,0.00,0.00,0.00,0.00,0.16,1.00,1.03,1.27,1.00,1.00,1.00,1.00,1.00,1.16,0.26,0.00,0.00,0.12,0.07,0.00,0.32,0.09,0.00
31/08/2012,17.063293,30.82,23.758572,-0.26%,-0.61%,0.63%,29/11/2012,27/02/2013,26/08/2013,1.01,0.87,0.89,1.17,0.90,0.67,1.26,1.11,0.76,0.87,0.92,1.01,0.67,0.91,1.17,0.76,1.04,1.26,0.87,0.92,1.01,0.67,0.91,1.17,0.76,1.04,1.26,0.00,0.04,0.26,0.00,0.00,0.01,0.00,0.00,0.17,1.00,1.04,1.26,1.00,1.00,1.01,1.00,1.00,1.17,0.24,0.00,0.00,0.13,0.08,0.00,0.33,0.09,0.00
04/09/2012,16.962421,30.389999,24.106071,-0.02%,0.00%,-0.31%,03/12/2012,03/03/2013,30/08/2013,1.02,0.87,0.87,1.21,0.93,0.62,1.24,1.10,0.72,0.87,0.92,1.02,0.62,0.92,1.21,0.72,1.02,1.24,0.87,0.92,1.02,0.62,0.92,1.21,0.72,1.02,1.24,0.00,0.02,0.24,0.00,0.00,0.02,0.00,0.00,0.21,1.00,1.02,1.24,1.00,1.00,1.02,1.00,1.00,1.21,0.28,0.00,0.00,0.13,0.08,0.00,0.38,0.08,0.00
05/09/2012,16.954451,30.389999,23.936787,1.18%,1.35%,0.39%,04/12/2012,04/03/2013,31/08/2013,1.02,0.87,0.86,1.21,0.93,0.63,1.24,1.10,0.73,0.86,0.91,1.02,0.63,0.92,1.21,0.73,1.02,1.24,0.86,0.91,1.02,0.63,0.92,1.21,0.73,1.02,1.24,0.00,0.02,0.24,0.00,0.00,0.02,0.00,0.00,0.21,1.00,1.02,1.24,1.00,1.00,1.02,1.00,1.00,1.21,0.27,0.00,0.00,0.14,0.09,0.00,0.37,0.08,0.00
06/09/2012,17.419706,31.35,24.1525,0.42%,-0.56%,0.27%,05/12/2012,05/03/2013,01/09/2013,0.98,0.85,0.80,1.20,0.90,0.64,1.21,1.02,0.72,0.80,0.88,0.98,0.64,0.91,1.20,0.72,0.98,1.21,0.80,0.88,0.98,0.64,0.91,1.20,0.72,0.98,1.21,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.20,1.00,1.00,1.21,1.00,1.00,1.00,1.00,1.00,1.20,0.28,0.02,0.00,0.20,0.12,0.02,0.36,0.09,0.00
07/09/2012,17.587828,30.950001,24.30143,-0.33%,-0.32%,-1.14%,06/12/2012,06/03/2013,02/09/2013,0.98,0.86,0.80,1.18,0.91,0.63,1.22,1.01,0.73,0.80,0.88,0.98,0.63,0.90,1.18,0.73,0.99,1.22,0.80,0.88,0.98,0.63,0.90,1.18,0.73,0.99,1.22,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.18,1.00,1.00,1.22,1.00,1.00,1.00,1.00,1.00,1.18,0.27,0.01,0.00,0.20,0.12,0.02,0.37,0.10,0.00
10/09/2012,17.453829,30.719999,23.669287,-0.54%,0.10%,-0.14%,09/12/2012,09/03/2013,05/09/2013,0.98,0.88,0.80,1.19,0.91,0.64,1.26,1.02,0.75,0.80,0.88,0.98,0.64,0.91,1.19,0.75,1.01,1.26,0.80,0.88,0.98,0.64,0.91,1.19,0.75,1.01,1.26,0.00,0.01,0.26,0.00,0.00,0.00,0.00,0.00,0.19,1.00,1.01,1.26,1.00,1.00,1.00,1.00,1.00,1.19,0.25,0.00,0.00,0.20,0.12,0.02,0.36,0.09,0.00
11/09/2012,17.240129,30.790001,23.592501,-0.08%,-0.01%,0.60%,10/12/2012,10/03/2013,06/09/2013,0.99,0.87,0.80,1.21,0.91,0.66,1.27,1.01,0.75,0.80,0.89,0.99,0.66,0.92,1.21,0.75,1.01,1.27,0.80,0.89,0.99,0.66,0.92,1.21,0.75,1.01,1.27,0.00,0.01,0.27,0.00,0.00,0.00,0.00,0.00,0.21,1.00,1.01,1.27,1.00,1.00,1.00,1.00,1.00,1.21,0.25,0.00,0.00,0.20,0.11,0.01,0.34,0.08,0.00
12/09/2012,17.207502,30.780001,23.92107,0.94%,0.23%,0.85%,11/12/2012,11/03/2013,07/09/2013,1.01,0.89,0.81,1.21,0.91,0.65,1.27,1.03,0.76,0.81,0.90,1.01,0.65,0.92,1.21,0.76,1.02,1.27,0.81,0.90,1.01,0.65,0.92,1.21,0.76,1.02,1.27,0.00,0.02,0.27,0.00,0.00,0.01,0.00,0.00,0.21,1.00,1.02,1.27,1.00,1.00,1.01,1.00,1.00,1.21,0.24,0.00,0.00,0.19,0.10,0.00,0.35,0.08,0.00
13/09/2012,17.585087,30.940001,24.392143,0.22%,0.38%,0.52%,12/12/2012,12/03/2013,08/09/2013,0.99,0.88,0.79,1.17,0.90,0.63,1.26,1.05,0.72,0.79,0.89,0.99,0.63,0.90,1.17,0.72,1.01,1.26,0.79,0.89,0.99,0.63,0.90,1.17,0.72,1.01,1.26,0.00,0.01,0.26,0.00,0.00,0.00,0.00,0.00,0.17,1.00,1.01,1.26,1.00,1.00,1.00,1.00,1.00,1.17,0.28,0.00,0.00,0.21,0.11,0.01,0.37,0.10,0.00
14/09/2012,17.675747,31.209999,24.688572,0.02%,0.00%,0.53%,13/12/2012,13/03/2013,09/09/2013,0.99,0.87,0.77,1.16,0.89,0.62,1.25,1.01,0.73,0.77,0.88,0.99,0.62,0.89,1.16,0.73,1.00,1.25,0.77,0.88,0.99,0.62,0.89,1.16,0.73,1.00,1.25,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.16,1.00,1.00,1.25,1.00,1.00,1.00,1.00,1.00,1.16,0.27,0.00,0.00,0.23,0.12,0.01,0.38,0.11,0.00
17/09/2012,17.68322,31.209999,24.992144,0.50%,-0.04%,0.13%,16/12/2012,16/03/2013,12/09/2013,1.02,0.87,0.74,1.16,0.89,0.61,1.26,1.05,0.68,0.74,0.87,1.02,0.61,0.89,1.16,0.68,0.99,1.26,0.74,0.87,1.02,0.61,0.89,1.16,0.68,0.99,1.26,0.00,0.00,0.26,0.00,0.00,0.02,0.00,0.00,0.16,1.00,1.00,1.26,1.00,1.00,1.02,1.00,1.00,1.16,0.32,0.01,0.00,0.26,0.13,0.00,0.39,0.11,0.00
18/09/2012,17.889944,31.18,25.068214,0.55%,-0.18%,0.01%,17/12/2012,17/03/2013,13/09/2013,1.00,0.87,0.74,1.12,0.90,0.65,1.24,1.06,0.66,0.74,0.87,1.00,0.65,0.89,1.12,0.66,0.99,1.24,0.74,0.87,1.00,0.65,0.89,1.12,0.66,0.99,1.24,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.12,1.00,1.00,1.24,1.00,1.00,1.00,1.00,1.00,1.12,0.34,0.01,0.00,0.26,0.13,0.00,0.35,0.11,0.00
19/09/2012,18.119583,31.049999,25.075001,0.04%,0.56%,-0.21%,18/12/2012,18/03/2013,14/09/2013,0.99,0.89,0.76,1.11,0.90,0.65,1.22,1.06,0.64,0.76,0.88,0.99,0.65,0.89,1.11,0.64,0.97,1.22,0.76,0.88,0.99,0.65,0.89,1.11,0.64,0.97,1.22,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.11,1.00,1.00,1.22,1.00,1.00,1.00,1.00,1.00,1.11,0.36,0.03,0.00,0.24,0.12,0.01,0.35,0.11,0.00
20/09/2012,18.135025,31.450001,24.953571,0.35%,-0.36%,0.09%,19/12/2012,19/03/2013,15/09/2013,0.99,0.87,0.75,1.11,0.90,0.65,1.22,1.05,0.65,0.75,0.87,0.99,0.65,0.89,1.11,0.65,0.97,1.22,0.75,0.87,0.99,0.65,0.89,1.11,0.65,0.97,1.22,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.11,1.00,1.00,1.22,1.00,1.00,1.00,1.00,1.00,1.11,0.35,0.03,0.00,0.25,0.13,0.01,0.35,0.11,0.00
21/09/2012,18.281227,31.190001,25.003214,0.90%,-0.57%,-0.58%,20/12/2012,20/03/2013,16/09/2013,0.98,0.89,0.75,1.11,0.91,0.65,1.21,1.05,0.64,0.75,0.87,0.98,0.65,0.89,1.11,0.64,0.97,1.21,0.75,0.87,0.98,0.65,0.89,1.11,0.64,0.97,1.21,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.11,1.00,1.00,1.21,1.00,1.00,1.00,1.00,1.00,1.11,0.36,0.03,0.00,0.25,0.13,0.02,0.35,0.11,0.00
24/09/2012,18.664541,30.780001,24.67107,-0.01%,-0.55%,-1.10%,23/12/2012,23/03/2013,19/09/2013,0.95,0.88,0.75,1.09,0.92,0.65,1.20,1.09,0.68,0.75,0.86,0.95,0.65,0.89,1.09,0.68,0.99,1.20,0.75,0.86,0.95,0.65,0.89,1.09,0.68,0.99,1.20,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.09,1.00,1.00,1.20,1.00,1.00,1.00,1.00,1.00,1.09,0.32,0.01,0.00,0.25,0.14,0.05,0.35,0.11,0.00
25/09/2012,18.659061,30.389999,24.055,0.25%,-0.32%,-0.54%,24/12/2012,24/03/2013,20/09/2013,0.95,0.89,0.77,1.08,0.93,0.69,1.21,1.08,0.69,0.77,0.87,0.95,0.69,0.90,1.08,0.69,0.99,1.21,0.77,0.87,0.95,0.69,0.90,1.08,0.69,0.99,1.21,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.08,1.00,1.00,1.21,1.00,1.00,1.00,1.00,1.00,1.08,0.31,0.01,0.00,0.23,0.13,0.05,0.31,0.10,0.00
26/09/2012,18.766159,30.17,23.75643,0.17%,-0.01%,1.04%,25/12/2012,25/03/2013,21/09/2013,0.94,0.89,0.77,1.07,0.93,0.70,1.20,1.09,0.74,0.77,0.87,0.94,0.70,0.90,1.07,0.74,1.01,1.20,0.77,0.87,0.94,0.70,0.90,1.07,0.74,1.01,1.20,0.00,0.01,0.20,0.00,0.00,0.00,0.00,0.00,0.07,1.00,1.01,1.20,1.00,1.00,1.00,1.00,1.00,1.07,0.26,0.00,0.00,0.23,0.13,0.06,0.30,0.10,0.00
27/09/2012,18.841875,30.16,24.332857,-0.11%,-0.58%,-0.92%,26/12/2012,26/03/2013,22/09/2013,0.94,0.89,0.75,1.07,0.93,0.68,1.17,1.08,0.72,0.75,0.86,0.94,0.68,0.89,1.07,0.72,0.99,1.17,0.75,0.86,0.94,0.68,0.89,1.07,0.72,0.99,1.17,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.07,1.00,1.00,1.17,1.00,1.00,1.00,1.00,1.00,1.07,0.28,0.01,0.00,0.25,0.14,0.06,0.32,0.11,0.00
28/09/2012,18.792063,29.76,23.825001,0.42%,-0.40%,-0.50%,27/12/2012,27/03/2013,23/09/2013,0.94,0.91,0.77,1.06,0.95,0.68,1.17,1.10,0.74,0.77,0.87,0.94,0.68,0.90,1.06,0.74,1.00,1.17,0.77,0.87,0.94,0.68,0.90,1.06,0.74,1.00,1.17,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.06,1.00,1.00,1.17,1.00,1.00,1.00,1.00,1.00,1.06,0.26,0.00,0.00,0.23,0.13,0.06,0.32,0.10,0.00
01/10/2012,18.973383,29.49,23.549643,-0.27%,0.25%,0.13%,30/12/2012,30/03/2013,26/09/2013,0.93,0.91,0.81,1.05,0.96,0.69,1.15,1.11,0.74,0.81,0.88,0.93,0.69,0.90,1.05,0.74,1.00,1.15,0.81,0.88,0.93,0.69,0.90,1.05,0.74,1.00,1.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.05,1.00,1.00,1.15,1.00,1.00,1.00,1.00,1.00,1.05,0.26,0.00,0.00,0.19,0.12,0.07,0.31,0.10,0.00
02/10/2012,18.85408,29.66,23.618214,0.31%,0.29%,0.66%,31/12/2012,31/03/2013,27/09/2013,0.93,0.90,0.80,1.06,0.96,0.65,1.16,1.12,0.73,0.80,0.88,0.93,0.65,0.89,1.06,0.73,1.00,1.16,0.80,0.88,0.93,0.65,0.89,1.06,0.73,1.00,1.16,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.06,1.00,1.00,1.16,1.00,1.00,1.00,1.00,1.00,1.06,0.27,0.00,0.00,0.20,0.12,0.07,0.35,0.11,0.00
03/10/2012,18.991316,29.860001,23.980356,0.31%,0.25%,-0.30%,01/01/2013,01/04/2013,28/09/2013,0.95,0.92,0.82,1.05,0.96,0.64,1.15,1.11,0.71,0.82,0.90,0.95,0.64,0.88,1.05,0.71,0.99,1.15,0.82,0.90,0.95,0.64,0.88,1.05,0.71,0.99,1.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.05,1.00,1.00,1.15,1.00,1.00,1.00,1.00,1.00,1.05,0.29,0.01,0.00,0.18,0.10,0.05,0.36,0.12,0.00
04/10/2012,19.129547,30.030001,23.814285,-0.02%,-0.26%,-0.94%,02/01/2013,02/04/2013,29/09/2013,0.94,0.92,0.82,1.06,0.96,0.64,1.14,1.12,0.73,0.82,0.89,0.94,0.64,0.89,1.06,0.73,1.00,1.14,0.82,0.89,0.94,0.64,0.89,1.06,0.73,1.00,1.14,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.06,1.00,1.00,1.14,1.00,1.00,1.00,1.00,1.00,1.06,0.27,0.00,0.00,0.18,0.11,0.06,0.36,0.11,0.00
05/10/2012,19.119585,29.85,23.306786,-0.56%,-0.10%,-0.97%,03/01/2013,03/04/2013,30/09/2013,0.94,0.91,0.83,1.05,0.96,0.66,1.14,1.11,0.73,0.83,0.90,0.94,0.66,0.89,1.05,0.73,1.00,1.14,0.83,0.90,0.94,0.66,0.89,1.05,0.73,1.00,1.14,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.05,1.00,1.00,1.14,1.00,1.00,1.00,1.00,1.00,1.05,0.27,0.00,0.00,0.17,0.10,0.06,0.34,0.11,0.00
08/10/2012,18.875252,29.780001,22.791786,-0.80%,-0.74%,-0.16%,06/01/2013,06/04/2013,03/10/2013,0.97,0.90,0.82,1.06,0.96,0.68,1.16,1.14,0.76,0.82,0.90,0.97,0.68,0.90,1.06,0.76,1.02,1.16,0.82,0.90,0.97,0.68,0.90,1.06,0.76,1.02,1.16,0.00,0.02,0.16,0.00,0.00,0.00,0.00,0.00,0.06,1.00,1.02,1.16,1.00,1.00,1.00,1.00,1.00,1.06,0.24,0.00,0.00,0.18,0.10,0.03,0.32,0.10,0.00
09/10/2012,18.532785,29.280001,22.708929,0.03%,-0.45%,0.34%,07/01/2013,07/04/2013,04/10/2013,0.99,0.91,0.82,1.04,0.98,0.67,1.17,1.16,0.76,0.82,0.91,0.99,0.67,0.90,1.04,0.76,1.03,1.17,0.82,0.91,0.99,0.67,0.90,1.04,0.76,1.03,1.17,0.00,0.03,0.17,0.00,0.00,0.00,0.00,0.00,0.04,1.00,1.03,1.17,1.00,1.00,1.00,1.00,1.00,1.04,0.24,0.00,0.00,0.18,0.09,0.01,0.33,0.10,0.00
10/10/2012,18.544491,28.98,22.889643,0.40%,-0.04%,-0.88%,08/01/2013,08/04/2013,05/10/2013,0.98,0.92,0.82,1.04,0.99,0.67,1.17,1.15,0.76,0.82,0.91,0.98,0.67,0.90,1.04,0.76,1.03,1.17,0.82,0.91,0.98,0.67,0.90,1.04,0.76,1.03,1.17,0.00,0.03,0.17,0.00,0.00,0.00,0.00,0.00,0.04,1.00,1.03,1.17,1.00,1.00,1.00,1.00,1.00,1.04,0.24,0.00,0.00,0.18,0.09,0.02,0.33,0.10,0.00
11/10/2012,18.716845,28.950001,22.432142,-0.39%,0.37%,0.11%,09/01/2013,09/04/2013,06/10/2013,0.98,0.92,0.82,1.03,1.02,0.68,1.15,1.14,0.77,0.82,0.91,0.98,0.68,0.91,1.03,0.77,1.02,1.15,0.82,0.91,0.98,0.68,0.91,1.03,0.77,1.02,1.15,0.00,0.02,0.15,0.00,0.00,0.00,0.00,0.00,0.03,1.00,1.02,1.15,1.00,1.00,1.00,1.00,1.00,1.03,0.23,0.00,0.00,0.18,0.09,0.02,0.32,0.09,0.00
12/10/2012,18.549223,29.200001,22.489643,-0.22%,0.46%,0.35%,10/01/2013,10/04/2013,07/10/2013,1.00,0.91,0.83,1.06,1.04,0.69,1.16,1.14,0.77,0.83,0.91,1.00,0.69,0.93,1.06,0.77,1.03,1.16,0.83,0.91,1.00,0.69,0.93,1.06,0.77,1.03,1.16,0.00,0.03,0.16,0.00,0.00,0.00,0.00,0.00,0.06,1.00,1.03,1.16,1.00,1.00,1.00,1.00,1.00,1.06,0.23,0.00,0.00,0.17,0.09,0.00,0.31,0.07,0.00
15/10/2012,18.455324,29.51,22.67,0.22%,-0.03%,1.02%,13/01/2013,13/04/2013,10/10/2013,0.98,0.91,0.79,1.07,1.03,0.69,1.17,1.14,0.77,0.79,0.89,0.98,0.69,0.93,1.07,0.77,1.03,1.17,0.79,0.89,0.98,0.69,0.93,1.07,0.77,1.03,1.17,0.00,0.03,0.17,0.00,0.00,0.00,0.00,0.00,0.07,1.00,1.03,1.17,1.00,1.00,1.00,1.00,1.00,1.07,0.23,0.00,0.00,0.21,0.11,0.02,0.31,0.07,0.00
16/10/2012,18.547977,29.49,23.206785,0.62%,0.15%,-0.35%,14/01/2013,14/04/2013,11/10/2013,0.97,0.91,0.77,1.05,0.97,0.65,1.17,1.16,0.76,0.77,0.89,0.97,0.65,0.89,1.05,0.76,1.03,1.17,0.77,0.89,0.97,0.65,0.89,1.05,0.76,1.03,1.17,0.00,0.03,0.17,0.00,0.00,0.00,0.00,0.00,0.05,1.00,1.03,1.17,1.00,1.00,1.00,1.00,1.00,1.05,0.24,0.00,0.00,0.23,0.11,0.03,0.35,0.11,0.00
17/10/2012,18.816719,29.59,23.021786,-3.62%,-0.13%,-0.81%,15/01/2013,15/04/2013,12/10/2013,0.96,0.92,0.75,1.03,0.97,0.65,1.15,1.16,0.77,0.75,0.88,0.96,0.65,0.89,1.03,0.77,1.03,1.16,0.75,0.88,0.96,0.65,0.89,1.03,0.77,1.03,1.16,0.00,0.03,0.16,0.00,0.00,0.00,0.00,0.00,0.03,1.00,1.03,1.16,1.00,1.00,1.00,1.00,1.00,1.03,0.23,0.00,0.00,0.25,0.12,0.04,0.35,0.11,0.00
18/10/2012,17.310118,29.5,22.594286,-0.83%,-1.28%,-1.59%,16/01/2013,16/04/2013,13/10/2013,1.03,0.92,0.80,1.14,0.98,0.67,1.26,1.17,0.79,0.80,0.92,1.03,0.67,0.93,1.14,0.79,1.07,1.26,0.80,0.92,1.03,0.67,0.93,1.14,0.79,1.07,1.26,0.00,0.07,0.26,0.00,0.00,0.03,0.00,0.00,0.14,1.00,1.07,1.26,1.00,1.00,1.03,1.00,1.00,1.14,0.21,0.00,0.00,0.20,0.08,0.00,0.33,0.07,0.00
19/10/2012,16.9811,28.639999,21.780001,-0.20%,-0.98%,1.69%,17/01/2013,17/04/2013,14/10/2013,1.04,0.95,0.82,1.15,1.01,0.66,1.29,1.20,0.81,0.82,0.94,1.04,0.66,0.94,1.15,0.81,1.10,1.29,0.82,0.94,1.04,0.66,0.94,1.15,0.81,1.10,1.29,0.00,0.10,0.29,0.00,0.00,0.04,0.00,0.00,0.15,1.00,1.10,1.29,1.00,1.00,1.04,1.00,1.00,1.15,0.19,0.00,0.00,0.18,0.06,0.00,0.34,0.06,0.00
22/10/2012,16.903393,28,22.643929,0.11%,0.08%,-1.44%,20/01/2013,20/04/2013,17/10/2013,1.05,0.97,0.79,1.15,1.03,0.64,1.31,1.25,0.80,0.79,0.94,1.05,0.64,0.94,1.15,0.80,1.12,1.31,0.79,0.94,1.05,0.64,0.94,1.15,0.80,1.12,1.31,0.00,0.12,0.31,0.00,0.00,0.05,0.00,0.00,0.15,1.00,1.12,1.31,1.00,1.00,1.05,1.00,1.00,1.15,0.20,0.00,0.00,0.21,0.06,0.00,0.36,0.06,0.00
23/10/2012,16.945234,28.049999,21.905714,-0.20%,-0.23%,0.25%,21/01/2013,21/04/2013,18/10/2013,1.03,0.97,0.82,1.18,1.10,0.65,1.49,1.25,0.83,0.82,0.94,1.03,0.65,0.98,1.18,0.83,1.19,1.49,0.82,0.94,1.03,0.65,0.98,1.18,0.83,1.19,1.49,0.00,0.19,0.49,0.00,0.00,0.03,0.00,0.00,0.18,1.00,1.19,1.49,1.00,1.00,1.03,1.00,1.00,1.18,0.17,0.00,0.00,0.18,0.06,0.00,0.35,0.02,0.00
24/10/2012,16.86927,27.9,22.029642,0.03%,-0.03%,-0.52%,22/01/2013,22/04/2013,19/10/2013,1.04,0.97,0.82,1.18,1.11,0.65,1.49,1.25,0.85,0.82,0.94,1.04,0.65,0.98,1.18,0.85,1.20,1.49,0.82,0.94,1.04,0.65,0.98,1.18,0.85,1.20,1.49,0.00,0.20,0.49,0.00,0.00,0.04,0.00,0.00,0.18,1.00,1.20,1.49,1.00,1.00,1.04,1.00,1.00,1.18,0.15,0.00,0.00,0.18,0.06,0.00,0.35,0.02,0.00
